substrate_name,pattern_id,ticker,ruleset_name,anchor_asof_date,trough_1_date,center_peak_price,trough_2_price,composite_score,initial_stop,entry_date,entry_price,exit_date,exit_price,exit_reason,r_multiple,days_held,status,triggered,trade_pnl_dollars,peak_unrealized_R,drawdown_to_exit_R,forward_bars_available,max_forward_close,max_close_pct_of_peak,days_t2_to_asof,effective_asof_date,max_observed_asof_date
d2_expanded,TROX-2026-02-20,TROX,C_close_below_50d,2026-04-29,2026-02-20,7.480000,6.540000,0.834406,6.474600,2026-05-01,10.050000,2026-05-07,8.420000,close_below_50d,-0.455893,4,closed,True,-17.095989,0.137048,0.592941,17,10.480000,140.106945,54,2026-04-29,2026-04-29
d2_expanded,TROX-2026-02-20,TROX,D_minervini_stage2_progression,2026-04-29,2026-02-20,7.480000,6.540000,0.834406,6.474600,2026-05-01,10.050000,2026-05-22,7.550000,open_at_data_tail,-0.699222,15,open,True,-26.220841,0.137048,0.836270,17,10.480000,140.106945,54,2026-04-29,2026-04-29
d2_expanded,TROX-2026-02-20,TROX,E_oneil_cup_with_handle_measured_move,2026-04-29,2026-02-20,7.480000,6.540000,0.834406,9.246000,2026-05-01,10.050000,2026-05-07,8.420000,stop_hit,-2.027363,4,closed,True,-76.026123,0.609452,2.636816,17,10.480000,140.106945,54,2026-04-29,2026-04-29
d2_expanded,TROX-2026-02-20,TROX,F_qullamaggie_momentum_burst,2026-04-29,2026-02-20,7.480000,6.540000,0.834406,6.474600,2026-05-01,10.050000,2026-05-08,8.590000,momentum_gate_fail,-0.408346,5,closed,True,-15.312971,0.137048,0.545393,17,10.480000,140.106945,54,2026-04-29,2026-04-29
d2_expanded,TROX-2026-02-20,TROX,G_bulkowski_double_bottom,2026-04-29,2026-02-20,7.480000,6.540000,0.834406,6.474600,2026-05-04,10.000000,2026-05-04,8.420000,target_measured_move,-0.448176,0,closed,True,-16.806603,0.121972,0.570148,17,10.480000,140.106945,54,2026-04-29,2026-04-29
d2_expanded,TROX-2026-02-20,TROX,H_oneil_double_bottom_base,2026-04-29,2026-02-20,7.480000,6.540000,0.834406,9.310400,2026-05-06,10.120000,2026-05-06,8.420000,target_measured_move,-2.099802,0,closed,True,-78.742581,0.333499,2.433301,17,10.480000,140.106945,54,2026-04-29,2026-04-29
d2_expanded,TROX-2026-02-20,TROX,I_edwards_magee_classical_double_bottom,2026-04-29,2026-02-20,7.480000,6.540000,0.834406,6.474600,2026-05-06,10.120000,2026-05-06,8.420000,target_measured_move,-0.466341,0,closed,True,-17.487791,0.074066,0.540407,17,10.480000,140.106945,54,2026-04-29,2026-04-29
d2_expanded,TSHA-2025-05-28,TSHA,A_minervini_trail_ma,2026-05-13,2025-05-28,2.880000,2.310000,0.933333,2.286900,2026-05-15,6.160000,2026-05-19,5.185000,close_below_50d,-0.251736,2,closed,True,-9.440112,0.020397,0.272133,7,6.300000,218.749998,317,2026-05-13,2026-05-13
d2_expanded,TSHA-2025-05-28,TSHA,B_fixed_R_multiple,2026-05-13,2025-05-28,2.880000,2.310000,0.933333,2.286900,2026-05-15,6.160000,2026-05-22,5.490000,open_at_data_tail,-0.172988,5,open,True,-6.487053,0.020397,0.193385,7,6.300000,218.749998,317,2026-05-13,2026-05-13
d2_expanded,TSHA-2025-05-28,TSHA,C_close_below_50d,2026-05-13,2025-05-28,2.880000,2.310000,0.933333,2.286900,2026-05-15,6.160000,2026-05-19,5.185000,close_below_50d,-0.251736,2,closed,True,-9.440112,0.020397,0.272133,7,6.300000,218.749998,317,2026-05-13,2026-05-13
d2_expanded,TSHA-2025-05-28,TSHA,D_minervini_stage2_progression,2026-05-13,2025-05-28,2.880000,2.310000,0.933333,2.286900,2026-05-15,6.160000,2026-05-22,5.490000,open_at_data_tail,-0.172988,5,open,True,-6.487053,0.020397,0.193385,7,6.300000,218.749998,317,2026-05-13,2026-05-13
d2_expanded,TSHA-2025-05-28,TSHA,E_oneil_cup_with_handle_measured_move,2026-05-13,2025-05-28,2.880000,2.310000,0.933333,5.667200,2026-05-15,6.160000,2026-05-18,5.445000,stop_hit,-1.450892,1,closed,True,-54.408459,0.160308,1.611201,7,6.300000,218.749998,317,2026-05-13,2026-05-13
d2_expanded,TSHA-2025-05-28,TSHA,F_qullamaggie_momentum_burst,2026-05-13,2025-05-28,2.880000,2.310000,0.933333,2.286900,2026-05-15,6.160000,2026-05-22,5.540000,momentum_gate_fail,-0.160078,5,closed,True,-6.002942,0.020397,0.180476,7,6.300000,218.749998,317,2026-05-13,2026-05-13
d2_expanded,TSHA-2025-05-28,TSHA,G_bulkowski_double_bottom,2026-05-13,2025-05-28,2.880000,2.310000,0.933333,2.286900,2026-05-20,5.490000,2026-05-20,3.450000,target_measured_move,-0.636883,0,closed,True,-23.883108,0.015610,0.652493,7,6.300000,218.749998,317,2026-05-13,2026-05-13
d2_expanded,TSHA-2025-05-28,TSHA,H_oneil_double_bottom_base,2026-05-13,2025-05-28,2.880000,2.310000,0.933333,2.286900,,,,,untriggered,,,untriggered,False,,,,7,6.300000,218.749998,317,2026-05-13,2026-05-13
d2_expanded,TSHA-2025-05-28,TSHA,I_edwards_magee_classical_double_bottom,2026-05-13,2025-05-28,2.880000,2.310000,0.933333,2.286900,,,,,untriggered,,,untriggered,False,,,,7,6.300000,218.749998,317,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-01-16,TSHA,A_minervini_trail_ma,2026-05-13,2026-01-16,5.090000,4.410000,0.843114,4.365900,2026-05-15,6.160000,2026-05-19,5.185000,close_below_50d,-0.543448,2,closed,True,-20.379297,0.044033,0.587481,7,6.300000,123.772102,97,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-01-16,TSHA,B_fixed_R_multiple,2026-05-13,2026-01-16,5.090000,4.410000,0.843114,4.365900,2026-05-15,6.160000,2026-05-22,5.490000,open_at_data_tail,-0.373446,5,open,True,-14.004238,0.044033,0.417480,7,6.300000,123.772102,97,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-01-16,TSHA,C_close_below_50d,2026-05-13,2026-01-16,5.090000,4.410000,0.843114,4.365900,2026-05-15,6.160000,2026-05-19,5.185000,close_below_50d,-0.543448,2,closed,True,-20.379297,0.044033,0.587481,7,6.300000,123.772102,97,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-01-16,TSHA,D_minervini_stage2_progression,2026-05-13,2026-01-16,5.090000,4.410000,0.843114,4.365900,2026-05-15,6.160000,2026-05-22,5.490000,open_at_data_tail,-0.373446,5,open,True,-14.004238,0.044033,0.417480,7,6.300000,123.772102,97,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-01-16,TSHA,E_oneil_cup_with_handle_measured_move,2026-05-13,2026-01-16,5.090000,4.410000,0.843114,5.667200,2026-05-15,6.160000,2026-05-18,5.445000,stop_hit,-1.450892,1,closed,True,-54.408459,0.160308,1.611201,7,6.300000,123.772102,97,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-01-16,TSHA,F_qullamaggie_momentum_burst,2026-05-13,2026-01-16,5.090000,4.410000,0.843114,4.365900,2026-05-15,6.160000,2026-05-22,5.540000,momentum_gate_fail,-0.345577,5,closed,True,-12.959141,0.044033,0.389610,7,6.300000,123.772102,97,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-01-16,TSHA,G_bulkowski_double_bottom,2026-05-13,2026-01-16,5.090000,4.410000,0.843114,4.365900,2026-05-20,5.490000,2026-05-22,5.490000,open_at_data_tail,0.000000,2,open,True,0.000000,0.162797,0.162797,7,6.300000,123.772102,97,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-01-16,TSHA,H_oneil_double_bottom_base,2026-05-13,2026-01-16,5.090000,4.410000,0.843114,4.365900,,,,,untriggered,,,untriggered,False,,,,7,6.300000,123.772102,97,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-01-16,TSHA,I_edwards_magee_classical_double_bottom,2026-05-13,2026-01-16,5.090000,4.410000,0.843114,4.365900,,,,,untriggered,,,untriggered,False,,,,7,6.300000,123.772102,97,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-02-05,TSHA,A_minervini_trail_ma,2026-05-13,2026-02-05,4.890000,4.130000,0.732602,4.088700,2026-05-15,6.160000,2026-05-19,5.185000,close_below_50d,-0.470719,2,closed,True,-17.651958,0.038140,0.508859,7,6.300000,128.834363,50,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-02-05,TSHA,B_fixed_R_multiple,2026-05-13,2026-02-05,4.890000,4.130000,0.732602,4.088700,2026-05-15,6.160000,2026-05-22,5.490000,open_at_data_tail,-0.323468,5,open,True,-12.130066,0.038140,0.361609,7,6.300000,128.834363,50,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-02-05,TSHA,C_close_below_50d,2026-05-13,2026-02-05,4.890000,4.130000,0.732602,4.088700,2026-05-15,6.160000,2026-05-19,5.185000,close_below_50d,-0.470719,2,closed,True,-17.651958,0.038140,0.508859,7,6.300000,128.834363,50,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-02-05,TSHA,D_minervini_stage2_progression,2026-05-13,2026-02-05,4.890000,4.130000,0.732602,4.088700,2026-05-15,6.160000,2026-05-22,5.490000,open_at_data_tail,-0.323468,5,open,True,-12.130066,0.038140,0.361609,7,6.300000,128.834363,50,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-02-05,TSHA,E_oneil_cup_with_handle_measured_move,2026-05-13,2026-02-05,4.890000,4.130000,0.732602,5.667200,2026-05-15,6.160000,2026-05-18,5.445000,stop_hit,-1.450892,1,closed,True,-54.408459,0.160308,1.611201,7,6.300000,128.834363,50,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-02-05,TSHA,F_qullamaggie_momentum_burst,2026-05-13,2026-02-05,4.890000,4.130000,0.732602,4.088700,2026-05-15,6.160000,2026-05-22,5.540000,momentum_gate_fail,-0.299329,5,closed,True,-11.224834,0.038140,0.337469,7,6.300000,128.834363,50,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-02-05,TSHA,G_bulkowski_double_bottom,2026-05-13,2026-02-05,4.890000,4.130000,0.732602,4.088700,2026-05-20,5.490000,2026-05-22,5.490000,open_at_data_tail,0.000000,2,open,True,0.000000,0.130593,0.130593,7,6.300000,128.834363,50,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-02-05,TSHA,H_oneil_double_bottom_base,2026-05-13,2026-02-05,4.890000,4.130000,0.732602,4.088700,,,,,untriggered,,,untriggered,False,,,,7,6.300000,128.834363,50,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-02-05,TSHA,I_edwards_magee_classical_double_bottom,2026-05-13,2026-02-05,4.890000,4.130000,0.732602,4.088700,,,,,untriggered,,,untriggered,False,,,,7,6.300000,128.834363,50,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-03-24,TSHA,A_minervini_trail_ma,2026-05-13,2026-03-24,4.580000,4.070000,0.766667,4.029300,2026-05-15,6.160000,2026-05-19,5.185000,close_below_50d,-0.457596,2,closed,True,-17.159854,0.037077,0.494673,7,6.300000,137.554592,47,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-03-24,TSHA,B_fixed_R_multiple,2026-05-13,2026-03-24,4.580000,4.070000,0.766667,4.029300,2026-05-15,6.160000,2026-05-22,5.490000,open_at_data_tail,-0.314451,5,open,True,-11.791903,0.037077,0.351528,7,6.300000,137.554592,47,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-03-24,TSHA,C_close_below_50d,2026-05-13,2026-03-24,4.580000,4.070000,0.766667,4.029300,2026-05-15,6.160000,2026-05-19,5.185000,close_below_50d,-0.457596,2,closed,True,-17.159854,0.037077,0.494673,7,6.300000,137.554592,47,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-03-24,TSHA,D_minervini_stage2_progression,2026-05-13,2026-03-24,4.580000,4.070000,0.766667,4.029300,2026-05-15,6.160000,2026-05-22,5.490000,open_at_data_tail,-0.314451,5,open,True,-11.791903,0.037077,0.351528,7,6.300000,137.554592,47,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-03-24,TSHA,E_oneil_cup_with_handle_measured_move,2026-05-13,2026-03-24,4.580000,4.070000,0.766667,5.667200,2026-05-15,6.160000,2026-05-18,5.445000,stop_hit,-1.450892,1,closed,True,-54.408459,0.160308,1.611201,7,6.300000,137.554592,47,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-03-24,TSHA,F_qullamaggie_momentum_burst,2026-05-13,2026-03-24,4.580000,4.070000,0.766667,4.029300,2026-05-15,6.160000,2026-05-22,5.540000,momentum_gate_fail,-0.290984,5,closed,True,-10.911907,0.037077,0.328061,7,6.300000,137.554592,47,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-03-24,TSHA,G_bulkowski_double_bottom,2026-05-13,2026-03-24,4.580000,4.070000,0.766667,4.029300,2026-05-20,5.490000,2026-05-20,5.090000,target_measured_move,-0.273841,0,closed,True,-10.269054,0.034230,0.308072,7,6.300000,137.554592,47,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-03-24,TSHA,H_oneil_double_bottom_base,2026-05-13,2026-03-24,4.580000,4.070000,0.766667,4.029300,,,,,untriggered,,,untriggered,False,,,,7,6.300000,137.554592,47,2026-05-13,2026-05-13
d2_expanded,TSHA-2026-03-24,TSHA,I_edwards_magee_classical_double_bottom,2026-05-13,2026-03-24,4.580000,4.070000,0.766667,4.029300,,,,,untriggered,,,untriggered,False,,,,7,6.300000,137.554592,47,2026-05-13,2026-05-13
d2_expanded,UCTT-2025-05-01,UCTT,A_minervini_trail_ma,2026-05-12,2025-05-01,22.809999,19.370001,0.833333,19.176301,2026-05-14,85.089996,2026-05-26,87.459999,open_at_data_tail,0.035956,7,open,True,1.348356,0.051734,0.015778,9,87.459999,383.428326,347,2026-05-12,2026-05-12
d2_expanded,UCTT-2025-05-01,UCTT,B_fixed_R_multiple,2026-05-12,2025-05-01,22.809999,19.370001,0.833333,19.176301,2026-05-14,85.089996,2026-05-26,87.459999,open_at_data_tail,0.035956,7,open,True,1.348356,0.051734,0.015778,9,87.459999,383.428326,347,2026-05-12,2026-05-12
d2_expanded,UCTT-2025-05-01,UCTT,C_close_below_50d,2026-05-12,2025-05-01,22.809999,19.370001,0.833333,19.176301,2026-05-14,85.089996,2026-05-26,87.459999,open_at_data_tail,0.035956,7,open,True,1.348356,0.051734,0.015778,9,87.459999,383.428326,347,2026-05-12,2026-05-12
d2_expanded,UCTT-2025-05-01,UCTT,D_minervini_stage2_progression,2026-05-12,2025-05-01,22.809999,19.370001,0.833333,19.176301,2026-05-14,85.089996,2026-05-26,87.459999,open_at_data_tail,0.035956,7,open,True,1.348356,0.051734,0.015778,9,87.459999,383.428326,347,2026-05-12,2026-05-12
d2_expanded,UCTT-2025-05-01,UCTT,E_oneil_cup_with_handle_measured_move,2026-05-12,2025-05-01,22.809999,19.370001,0.833333,78.282797,2026-05-14,85.089996,2026-05-18,77.650002,stop_hit,-1.092960,2,closed,True,-40.985988,0.500941,1.593900,9,87.459999,383.428326,347,2026-05-12,2026-05-12
d2_expanded,UCTT-2025-05-01,UCTT,F_qullamaggie_momentum_burst,2026-05-12,2025-05-01,22.809999,19.370001,0.833333,19.176301,2026-05-14,85.089996,2026-05-21,80.279999,momentum_gate_fail,-0.072974,5,closed,True,-2.736532,0.051734,0.124709,9,87.459999,383.428326,347,2026-05-12,2026-05-12
d2_expanded,UCTT-2025-05-01,UCTT,G_bulkowski_double_bottom,2026-05-12,2025-05-01,22.809999,19.370001,0.833333,19.176301,,,,,untriggered,,,untriggered,False,,,,9,87.459999,383.428326,347,2026-05-12,2026-05-12
d2_expanded,UCTT-2025-05-01,UCTT,H_oneil_double_bottom_base,2026-05-12,2025-05-01,22.809999,19.370001,0.833333,19.176301,,,,,untriggered,,,untriggered,False,,,,9,87.459999,383.428326,347,2026-05-12,2026-05-12
d2_expanded,UCTT-2025-05-01,UCTT,I_edwards_magee_classical_double_bottom,2026-05-12,2025-05-01,22.809999,19.370001,0.833333,18.463500,2026-05-15,85.940002,2026-05-15,26.969999,target_measured_move,-0.873934,0,closed,True,-32.772521,0.013042,0.886975,9,87.459999,383.428326,347,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-06,UCTT,A_minervini_trail_ma,2026-05-12,2026-03-06,65.269997,55.889999,0.772203,55.331099,2026-05-14,85.089996,2026-05-26,87.459999,open_at_data_tail,0.079640,7,open,True,2.986505,0.114588,0.034948,9,87.459999,133.997248,43,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-06,UCTT,B_fixed_R_multiple,2026-05-12,2026-03-06,65.269997,55.889999,0.772203,55.331099,2026-05-14,85.089996,2026-05-26,87.459999,open_at_data_tail,0.079640,7,open,True,2.986505,0.114588,0.034948,9,87.459999,133.997248,43,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-06,UCTT,C_close_below_50d,2026-05-12,2026-03-06,65.269997,55.889999,0.772203,55.331099,2026-05-14,85.089996,2026-05-26,87.459999,open_at_data_tail,0.079640,7,open,True,2.986505,0.114588,0.034948,9,87.459999,133.997248,43,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-06,UCTT,D_minervini_stage2_progression,2026-05-12,2026-03-06,65.269997,55.889999,0.772203,55.331099,2026-05-14,85.089996,2026-05-26,87.459999,open_at_data_tail,0.079640,7,open,True,2.986505,0.114588,0.034948,9,87.459999,133.997248,43,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-06,UCTT,E_oneil_cup_with_handle_measured_move,2026-05-12,2026-03-06,65.269997,55.889999,0.772203,78.282797,2026-05-14,85.089996,2026-05-18,77.650002,stop_hit,-1.092960,2,closed,True,-40.985988,0.500941,1.593900,9,87.459999,133.997248,43,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-06,UCTT,F_qullamaggie_momentum_burst,2026-05-12,2026-03-06,65.269997,55.889999,0.772203,55.331099,2026-05-14,85.089996,2026-05-21,80.279999,momentum_gate_fail,-0.161632,5,closed,True,-6.061209,0.114588,0.276220,9,87.459999,133.997248,43,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-06,UCTT,G_bulkowski_double_bottom,2026-05-12,2026-03-06,65.269997,55.889999,0.772203,55.331099,,,,,untriggered,,,untriggered,False,,,,9,87.459999,133.997248,43,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-06,UCTT,H_oneil_double_bottom_base,2026-05-12,2026-03-06,65.269997,55.889999,0.772203,55.331099,,,,,untriggered,,,untriggered,False,,,,9,87.459999,133.997248,43,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-06,UCTT,I_edwards_magee_classical_double_bottom,2026-05-12,2026-03-06,65.269997,55.889999,0.772203,55.331099,,,,,untriggered,,,untriggered,False,,,,9,87.459999,133.997248,43,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-30,UCTT,A_minervini_trail_ma,2026-05-12,2026-03-30,83.010002,72.010002,0.833333,71.289902,2026-05-14,85.089996,2026-05-26,87.459999,open_at_data_tail,0.171738,7,open,True,6.440181,0.247100,0.075362,9,87.459999,105.360796,13,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-30,UCTT,B_fixed_R_multiple,2026-05-12,2026-03-30,83.010002,72.010002,0.833333,71.289902,2026-05-14,85.089996,2026-05-26,87.459999,open_at_data_tail,0.171738,7,open,True,6.440181,0.247100,0.075362,9,87.459999,105.360796,13,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-30,UCTT,C_close_below_50d,2026-05-12,2026-03-30,83.010002,72.010002,0.833333,71.289902,2026-05-14,85.089996,2026-05-26,87.459999,open_at_data_tail,0.171738,7,open,True,6.440181,0.247100,0.075362,9,87.459999,105.360796,13,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-30,UCTT,D_minervini_stage2_progression,2026-05-12,2026-03-30,83.010002,72.010002,0.833333,71.289902,2026-05-14,85.089996,2026-05-26,87.459999,open_at_data_tail,0.171738,7,open,True,6.440181,0.247100,0.075362,9,87.459999,105.360796,13,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-30,UCTT,E_oneil_cup_with_handle_measured_move,2026-05-12,2026-03-30,83.010002,72.010002,0.833333,78.282797,2026-05-14,85.089996,2026-05-18,77.650002,stop_hit,-1.092960,2,closed,True,-40.985988,0.500941,1.593900,9,87.459999,105.360796,13,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-30,UCTT,F_qullamaggie_momentum_burst,2026-05-12,2026-03-30,83.010002,72.010002,0.833333,71.289902,2026-05-14,85.089996,2026-05-21,80.279999,momentum_gate_fail,-0.348548,5,closed,True,-13.070556,0.247100,0.595648,9,87.459999,105.360796,13,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-30,UCTT,G_bulkowski_double_bottom,2026-05-12,2026-03-30,83.010002,72.010002,0.833333,71.289902,,,,,untriggered,,,untriggered,False,,,,9,87.459999,105.360796,13,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-30,UCTT,H_oneil_double_bottom_base,2026-05-12,2026-03-30,83.010002,72.010002,0.833333,71.289902,,,,,untriggered,,,untriggered,False,,,,9,87.459999,105.360796,13,2026-05-12,2026-05-12
d2_expanded,UCTT-2026-03-30,UCTT,I_edwards_magee_classical_double_bottom,2026-05-12,2026-03-30,83.010002,72.010002,0.833333,71.289902,,,,,untriggered,,,untriggered,False,,,,9,87.459999,105.360796,13,2026-05-12,2026-05-12
d2_expanded,WULF-2025-10-22,WULF,A_minervini_trail_ma,2026-05-15,2025-10-22,16.100000,10.990000,0.766667,10.880100,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.598796,5,open,True,22.454867,0.610893,0.012097,7,26.740000,166.086951,182,2026-05-15,2026-05-15
d2_expanded,WULF-2025-10-22,WULF,B_fixed_R_multiple,2026-05-15,2025-10-22,16.100000,10.990000,0.766667,10.880100,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.598796,5,open,True,22.454867,0.610893,0.012097,7,26.740000,166.086951,182,2026-05-15,2026-05-15
d2_expanded,WULF-2025-10-22,WULF,C_close_below_50d,2026-05-15,2025-10-22,16.100000,10.990000,0.766667,10.880100,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.598796,5,open,True,22.454867,0.610893,0.012097,7,26.740000,166.086951,182,2026-05-15,2026-05-15
d2_expanded,WULF-2025-10-22,WULF,D_minervini_stage2_progression,2026-05-15,2025-10-22,16.100000,10.990000,0.766667,10.880100,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.598796,5,open,True,22.454867,0.610893,0.012097,7,26.740000,166.086951,182,2026-05-15,2026-05-15
d2_expanded,WULF-2025-10-22,WULF,E_oneil_cup_with_handle_measured_move,2026-05-15,2025-10-22,16.100000,10.990000,0.766667,19.135999,2026-05-19,20.799999,2026-05-27,25.910000,target_measured_move,3.070914,5,closed,True,115.159273,3.641828,0.570914,7,26.740000,166.086951,182,2026-05-15,2026-05-15
d2_expanded,WULF-2025-10-22,WULF,F_qullamaggie_momentum_burst,2026-05-15,2025-10-22,16.100000,10.990000,0.766667,10.880100,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.598796,5,open,True,22.454867,0.610893,0.012097,7,26.740000,166.086951,182,2026-05-15,2026-05-15
d2_expanded,WULF-2025-10-22,WULF,G_bulkowski_double_bottom,2026-05-15,2025-10-22,16.100000,10.990000,0.766667,10.880100,2026-05-26,25.180000,2026-05-26,21.210001,target_measured_move,-0.277624,0,closed,True,-10.410910,0.052448,0.330072,7,26.740000,166.086951,182,2026-05-15,2026-05-15
d2_expanded,WULF-2025-10-22,WULF,H_oneil_double_bottom_base,2026-05-15,2025-10-22,16.100000,10.990000,0.766667,23.165600,2026-05-26,25.180000,2026-05-26,21.210001,target_measured_move,-1.970810,0,closed,True,-73.905368,0.372319,2.343129,7,26.740000,166.086951,182,2026-05-15,2026-05-15
d2_expanded,WULF-2025-10-22,WULF,I_edwards_magee_classical_double_bottom,2026-05-15,2025-10-22,16.100000,10.990000,0.766667,10.880100,,,,,untriggered,,,untriggered,False,,,,7,26.740000,166.086951,182,2026-05-15,2026-05-15
d2_expanded,WULF-2025-11-14,WULF,A_minervini_trail_ma,2026-05-15,2025-11-14,15.830000,11.150000,0.833333,11.038500,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.608513,5,open,True,22.819242,0.620806,0.012293,7,26.740000,168.919772,136,2026-05-15,2026-05-15
d2_expanded,WULF-2025-11-14,WULF,B_fixed_R_multiple,2026-05-15,2025-11-14,15.830000,11.150000,0.833333,11.038500,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.608513,5,open,True,22.819242,0.620806,0.012293,7,26.740000,168.919772,136,2026-05-15,2026-05-15
d2_expanded,WULF-2025-11-14,WULF,C_close_below_50d,2026-05-15,2025-11-14,15.830000,11.150000,0.833333,11.038500,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.608513,5,open,True,22.819242,0.620806,0.012293,7,26.740000,168.919772,136,2026-05-15,2026-05-15
d2_expanded,WULF-2025-11-14,WULF,D_minervini_stage2_progression,2026-05-15,2025-11-14,15.830000,11.150000,0.833333,11.038500,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.608513,5,open,True,22.819242,0.620806,0.012293,7,26.740000,168.919772,136,2026-05-15,2026-05-15
d2_expanded,WULF-2025-11-14,WULF,E_oneil_cup_with_handle_measured_move,2026-05-15,2025-11-14,15.830000,11.150000,0.833333,19.135999,2026-05-19,20.799999,2026-05-27,25.639999,target_measured_move,2.908654,5,closed,True,109.074527,3.641828,0.733174,7,26.740000,168.919772,136,2026-05-15,2026-05-15
d2_expanded,WULF-2025-11-14,WULF,F_qullamaggie_momentum_burst,2026-05-15,2025-11-14,15.830000,11.150000,0.833333,11.038500,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.608513,5,open,True,22.819242,0.620806,0.012293,7,26.740000,168.919772,136,2026-05-15,2026-05-15
d2_expanded,WULF-2025-11-14,WULF,G_bulkowski_double_bottom,2026-05-15,2025-11-14,15.830000,11.150000,0.833333,11.038500,2026-05-26,25.180000,2026-05-26,20.670000,target_measured_move,-0.318919,0,closed,True,-11.959481,0.053035,0.371955,7,26.740000,168.919772,136,2026-05-15,2026-05-15
d2_expanded,WULF-2025-11-14,WULF,H_oneil_double_bottom_base,2026-05-15,2025-11-14,15.830000,11.150000,0.833333,23.165600,2026-05-26,25.180000,2026-05-26,20.670000,target_measured_move,-2.238880,0,closed,True,-83.958006,0.372319,2.611199,7,26.740000,168.919772,136,2026-05-15,2026-05-15
d2_expanded,WULF-2025-11-14,WULF,I_edwards_magee_classical_double_bottom,2026-05-15,2025-11-14,15.830000,11.150000,0.833333,11.038500,,,,,untriggered,,,untriggered,False,,,,7,26.740000,168.919772,136,2026-05-15,2026-05-15
d2_expanded,WULF-2026-03-06,WULF,A_minervini_trail_ma,2026-05-15,2026-03-06,16.860001,13.700000,0.929297,13.563000,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.820782,5,open,True,30.779334,0.837364,0.016582,7,26.740000,158.600230,46,2026-05-15,2026-05-15
d2_expanded,WULF-2026-03-06,WULF,B_fixed_R_multiple,2026-05-15,2026-03-06,16.860001,13.700000,0.929297,13.563000,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.820782,5,open,True,30.779334,0.837364,0.016582,7,26.740000,158.600230,46,2026-05-15,2026-05-15
d2_expanded,WULF-2026-03-06,WULF,C_close_below_50d,2026-05-15,2026-03-06,16.860001,13.700000,0.929297,13.563000,2026-05-19,20.799999,2026-05-27,26.740000,open_at_data_tail,0.820782,5,open,True,30.779334,0.837364,0.016582,7,26.740000,158.600230,46,2026-05-15,2026-05-15
