ticker,detection_date,run_id,hypothesis,bucket,realistic_r,favorable_r,exit_reason,open_at_horizon,entry_bar_ambiguous,entry_bar_weak_close
DK,2026-08-26,162,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
JHX,2026-08-26,162,Broad-watch baseline,watch,-1.2222,-1.0000,initial_stop,False,True,True
PBF,2026-08-26,162,Broad-watch baseline,watch,0.2409,0.2409,horizon_mtm,True,True,True
RNG,2026-08-26,162,Broad-watch baseline,watch,1.1038,1.1038,horizon_mtm,True,True,False
ZETA,2026-08-26,162,Broad-watch baseline,watch,1.0092,1.0092,horizon_mtm,True,True,False
ACHV,2026-08-27,163,Broad-watch baseline,watch,-1.0250,-1.0000,initial_stop,False,True,True
JHX,2026-08-27,163,Broad-watch baseline,watch,-1.2222,-1.0000,initial_stop,False,True,True
RNG,2026-08-27,163,Broad-watch baseline,watch,1.1038,1.1038,horizon_mtm,True,True,False
ACHV,2026-08-28,164,Broad-watch baseline,watch,-1.0250,-1.0000,initial_stop,False,True,True
CLMT,2026-08-28,164,Broad-watch baseline,watch,1.3990,1.3990,horizon_mtm,True,True,False
CRNX,2026-08-28,164,Broad-watch baseline,watch,-0.2500,-0.2500,horizon_mtm,True,True,False
FROG,2026-08-28,164,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
PBF,2026-08-28,164,Broad-watch baseline,watch,0.2409,0.2409,horizon_mtm,True,True,True
RNG,2026-08-28,164,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ACHV,2026-08-31,165,Broad-watch baseline,watch,-1.0250,-1.0000,initial_stop,False,True,True
CRNX,2026-08-31,165,Broad-watch baseline,watch,-0.2500,-0.2500,horizon_mtm,True,True,False
CXW,2026-08-31,165,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
NAT,2026-08-31,165,Broad-watch baseline,watch,0.3500,0.3500,horizon_mtm,True,True,True
PBF,2026-08-31,165,Broad-watch baseline,watch,0.2409,0.2409,horizon_mtm,True,True,True
SGMT,2026-08-31,165,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ACHV,2026-09-01,166,Broad-watch baseline,watch,-1.0250,-1.0000,initial_stop,False,True,True
CXW,2026-09-01,166,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
NAT,2026-09-01,166,Broad-watch baseline,watch,0.3500,0.3500,horizon_mtm,True,True,True
RELY,2026-09-01,166,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
RNG,2026-09-01,166,Near-A+ defensible: extension test,watch,0.9123,0.9123,breakeven_stop,False,True,False
SGMT,2026-09-01,166,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
SLDE,2026-09-01,166,Broad-watch baseline,watch,1.4153,1.4153,horizon_mtm,True,True,False
ACHV,2026-09-02,167,Broad-watch baseline,watch,-1.0250,-1.0000,initial_stop,False,True,True
FIVN,2026-09-02,167,Broad-watch baseline,watch,-1.2248,-1.0000,initial_stop,False,True,True
RNG,2026-09-02,167,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
SGMT,2026-09-02,167,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ACHV,2026-09-03,168,Broad-watch baseline,watch,-1.0250,-1.0000,initial_stop,False,True,True
FIVN,2026-09-03,168,Broad-watch baseline,watch,-1.2248,-1.0000,initial_stop,False,True,True
SGMT,2026-09-03,168,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
TVTX,2026-09-03,168,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CXW,2026-09-04,169,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
LILAK,2026-09-04,169,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
NAT,2026-09-04,169,Broad-watch baseline,watch,0.3889,0.3889,horizon_mtm,True,True,False
ZETA,2026-09-04,169,Broad-watch baseline,watch,-1.1208,-1.0000,initial_stop,False,True,True
CXW,2026-09-08,170,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
